Date,Open,High,Low,Close,Adj Close,Volume
2020-05-28,585.000000,592.950012,560.000000,567.750000,567.750000,329624
2020-05-29,569.000000,569.000000,525.000000,561.400024,561.400024,227251
2020-06-01,561.400024,594.000000,549.000000,590.200012,590.200012,195216
2020-06-02,600.000000,630.000000,595.000000,626.599976,626.599976,291689
2020-06-03,627.000000,682.500000,622.049988,664.599976,664.599976,464057
2020-06-04,670.000000,683.950012,645.000000,668.750000,668.750000,382566
2020-06-05,683.049988,700.000000,665.000000,675.599976,675.599976,343285
2020-06-08,690.049988,760.000000,690.049988,753.049988,753.049988,463588
2020-06-09,735.000000,750.000000,700.049988,739.599976,739.599976,432252
2020-06-10,717.500000,734.950012,704.000000,725.200012,725.200012,312830
2020-06-11,709.000000,709.000000,658.000000,667.750000,667.750000,314333
2020-06-12,703.000000,715.000000,640.000000,669.700012,669.700012,333994
2020-06-16,681.000000,700.000000,652.000000,655.849976,655.849976,170368
2020-06-17,655.000000,667.000000,615.000000,623.099976,623.099976,130534
2020-06-18,614.000000,614.000000,580.000000,582.700012,582.700012,301320
2020-06-19,591.049988,633.000000,591.049988,621.849976,621.849976,253983
2020-06-22,618.000000,618.000000,588.000000,608.650024,608.650024,342485
2020-06-23,613.049988,624.900024,608.650024,611.099976,611.099976,198015
2020-06-24,608.950012,611.000000,591.000000,597.900024,597.900024,108889
2020-06-25,605.049988,625.000000,600.150024,618.450012,618.450012,101729
2020-06-26,619.000000,622.950012,600.000000,608.849976,608.849976,104830
2020-06-29,612.049988,625.000000,612.049988,615.299988,615.299988,123554
2020-06-30,608.000000,613.950012,593.049988,602.099976,602.099976,157007
2020-07-01,604.049988,626.000000,600.000000,623.049988,623.049988,99055
2020-07-02,631.200012,648.000000,605.000000,633.200012,633.200012,127371
2020-07-03,635.000000,640.000000,627.000000,627.900024,627.900024,32205
2020-07-06,640.000000,679.500000,640.000000,660.000000,660.000000,336465
